it,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,car_id,Category1,Feature1,Category2,Feature2,Category3,Feature3,Category4,Feature4,Mileage,Engine,Max Power,Torque,Seats,Wheel Size,seats
0,Hatchback,38771,Manual,1,Hyundai,Hyundai Grand i10,2019,5604,1.2 Kappa Sportz BSIV,590000.0,2019,Comprehensive,Petrol,5 Seats,38771,KA03,First Owner,1197.0,Manual,2019.0,1058,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Vanity Mirror, Rear Seat Headrest, Cup Holders Front, Multifunction Steering Wheel, Rear ACVents, Navigation System, Glove Box Cooling, Voice Control, Tailgate Ajar, Gear Shift Indicator, Battery Saver",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rear Window Defogger, Wheel Covers, Integrated Antenna, Tinted Glass, Rear Spoiler, Outside Rear View Mirror Turn Indicators, Chrome Grille, Roof Rail, Halogen Headlamps",18.9,1197.0,81.86,113.75,5,,5
0,Hatchback,42174,Automatic,1,Maruti,Maruti Celerio X,2018,6041,AMT ZXI BSIV,511000.00000000006,2018,Comprehensive,Petrol,5 Seats,42174,KA51,First Owner,998.0,Automatic,2018.0,1059,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Vanity Mirror, Rear Seat Headrest, Cup Holders Front, Multifunction Steering Wheel, Gear Shift Indicator",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Outside Temperature Display",Exterior - Exterior,"Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Wheel Covers, Power Antenna, Rear Spoiler, Outside Rear View Mirror Turn Indicators, Roof Rail",21.63,998.0,67.0,90.0,5,,5
0,Sedan,120000,Manual,1,Tata,Tata Indigo,2017,2708,LX TDI BSIII,260000.0,2017,Third Party insurance,Diesel,5 Seats,120000,KA51,First Owner,1396.0,Manual,2017.0,1060,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Fog Lights Rear, Centeral Locking, Child Safety Locks, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Vanity Mirror, Seat Lumbar Support",Interior - Interior,"Air Conditioner, Heater, Tachometer, Fabric Upholstery, Glove Compartment, Digital Clock",Exterior - Exterior,"Fog Lights Front, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Rear Window Defogger, Wheel Covers, Integrated Antenna, Outside Rear View Mirror Turn Indicators",19.09,1396.0,69.0,135.0,5,14,5
0,Hatchback,43199,Manual,1,Renault,Renault KWID,2017,8976,1.0 RXT,381000.0,2017,Comprehensive,Petrol,5 Seats,43199,KA06,First Owner,999.0,Manual,2017.0,1061,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Low Fuel Warning Light, Accessory Power Outlet, Rear Seat Headrest, Cup Holders Front, Navigation System, Voice Control, Gear Shift Indicator",Interior - Interior,"Air Conditioner, Heater, Digital Odometer, Electronic Multi Tripmeter, Fabric Upholstery, Leather Steering Wheel, Glove Compartment, Digital Clock, Dual Tone Dashboard",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Manually Adjustable Exterior Rear View Mirror, Wheel Covers, Power Antenna, Rear Spoiler, Halogen Headlamps",23.01,999.0,67.0,91.0,5,,5
0,SUV,65000,Manual,2,Mahindra,Mahindra XUV500,2014,3822,W6 2WD,819000.0,2014,Third Party,Diesel,7 Seats,65000,KA01,Second Owner,2179.0,Manual,2014.0,1062,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Air Quality Control, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Rear Reading Lamp, Rear Seat Headrest, Rear Seat Centre Arm Rest, Height Adjustable Front Seat Belts, Cup Holders Front, Cup Holders Rear, Multifunction Steering Wheel, Cruise Control, Rear ACVents",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Cigarette Lighter",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Rain Sensing Wiper, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Wheel Covers, Integrated Antenna, Tinted Glass, Outside Rear View Mirror Turn Indicators",15.1,2179.0,140.0,330.0,7,,7
0,Hatchback,20000,Manual,1,Maruti,Maruti Baleno,2016,3963,1.2 Sigma,575000.0,2016,Third Party insurance,Petrol,5 Seats,20000,KA53,First Owner,1197.0,Manual,2016.0,1063,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Vanity Mirror, Cup Holders Front",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock",Exterior - Exterior,"Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Integrated Antenna, Tinted Glass, Rear Spoiler",21.4,1197.0,83.1,115.0,5,,5
0,Hatchback,10155,Manual,2,Renault,Renault KWID,2019,7428,RXL,428000.0,2019,Third Party,Petrol,5 Seats,10155,KA04,Second Owner,799.0,Manual,2019.0,1064,Top Features,"Power Steering, Low Fuel Warning Light, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",Comfort & Convenience - Comfort,"Power Steering, Low Fuel Warning Light, Accessory Power Outlet, Rear Seat Headrest, Lane Change Indicator",Interior - Interior,"Air Conditioner, Heater, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock",Exterior - Exterior,"Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Rear Spoiler, LEDDRLs, Halogen Headlamps",22.25,799.0,53.26,72.0,5,,5
0,Hatchback,110654,Manual,2,Hyundai,Hyundai Santro Xing,2006,1715,XL,195000.0,2022,Comprehensive,Petrol,5 Seats,110654,KA50,Second Owner,1086.0,Manual,2006.0,1065,Top Features,,,,,,,,,1086.0,,,5,13,5
0,Hatchback,50704,Manual,1,Maruti,Maruti Swift,2020,7059,ZXI Plus,696000.0,2020,Third Party,Petrol,5 Seats,50704,KA07,First Owner,1197.0,Manual,2020.0,1066,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Seat Headrest, Cup Holders Front, Multifunction Steering Wheel, Navigation System, Engine Start Stop Button, Voice Control, Gear Shift Indicator, Adjustable Headrest, Power Boot",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Leather Steering Wheel, Glove Compartment, Digital Clock, Outside Temperature Display, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Power Antenna, Outside Rear View Mirror Turn Indicators, LEDDRLs, LEDHeadlights, LEDTaillights, Projector Headlamps",21.21,1197.0,81.8,113.0,5,R15,5
0,Hatchback,34725,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,7543,Turbo Sportz,740000.0,2020,Comprehensive,Petrol,5 Seats,34725,KA09,First Owner,998.0,Manual,2020.0,1067,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Vanity Mirror, Seat Lumbar Support, Multifunction Steering Wheel, Rear ACVents, Navigation System, Voice Control, Tailgate Ajar, Gear Shift Indicator, Battery Saver",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Leather Steering Wheel, Glove Compartment, Digital Clock, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Rear Spoiler, Outside Rear View Mirror Turn Indicators, Roof Rail, LEDDRLs, Projector Headlamps, Halogen Headlamps",20.7,998.0,98.63,172.0,5,15,5
0,SUV,90000,Manual,2,Mahindra,Mahindra XUV500,2013,8182,W8 FWD,825000.0,2013,Third Party insurance,Diesel,7 Seats,90000,KA01,Second Owner,2179.0,Manual,2013.0,1068,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Air Quality Control, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Rear Reading Lamp, Rear Seat Headrest, Rear Seat Centre Arm Rest, Height Adjustable Front Seat Belts, Cup Holders Front, Cup Holders Rear, Multifunction Steering Wheel, Cruise Control, Rear ACVents",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Leather Seats, Leather Steering Wheel, Glove Compartment, Digital Clock, Cigarette Lighter",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rain Sensing Wiper, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Tinted Glass, Outside Rear View Mirror Turn Indicators",15.1,2179.0,140.0,330.0,7,17,7
0,Hatchback,30000,Manual,1,Hyundai,Hyundai i10,2011,1567,Era,300000.0,2011,Third Party insurance,Petrol,5 Seats,30000,KA51,First Owner,1086.0,Manual,2011.0,1069,Top Features,"Power Steering, Remote Trunk Opener, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Passenger Side Rear View Mirror",Comfort & Convenience - Comfort,"Power Steering, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Rear Seat Headrest, Cup Holders Front",Interior - Interior,"Air Conditioner, Heater, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment",Exterior - Exterior,"Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Power Antenna, Chrome Grille",19.81,1086.0,68.05,99.04,5,,5
0,Hatchback,60000,Manual,1,Tata,Tata Tiago,2016,2984,1.05 Revotorq XZ WO Alloy,500000.0,2016,Third Party insurance,Diesel,5 Seats,60000,KA03,First Owner,1047.0,Manual,2016.0,1070,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Seat Headrest, Cup Holders Front, Multifunction Steering Wheel, Navigation System, Glove Box Cooling",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Driving Experience Control Eco, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Power Antenna, Tinted Glass, Rear Spoiler, Outside Rear View Mirror Turn Indicators, Chrome Grille, Chrome Garnish",27.28,1047.0,69.0,140.0,5,,5
0,Sedan,120000,Manual,2,Nissan,Nissan Sunny,2013,3347,Diesel Special Edition,229999.99999999997,2013,Third Party insurance,Diesel,5 Seats,120000,AP28,Second Owner,1461.0,Manual,2013.0,1071,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Air Quality Control, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Seat Headrest, Rear Seat Centre Arm Rest, Cup Holders Front, Cup Holders Rear, Multifunction Steering Wheel, Smart Access Card Entry, Engine Start Stop Button",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Tachometer, Electronic Multi Tripmeter, Leather Seats, Leather Steering Wheel, Glove Compartment, Digital Clock, Outside Temperature Display, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rear Window Defogger, Alloy Wheels, Power Antenna, Tinted Glass, Rear Spoiler, Chrome Grille, Chrome Garnish, Smoke Headlamps",21.64,1461.0,84.8,200.0,5,15,5
0,Sedan,80000,Manual,2,Ford,Ford Ikon,2004,1076,1.6 ZXI,75000.0,2004,Third Party insurance,Petrol,5 Seats,80000,KA03,Second Owner,1597.0,Manual,2004.0,1072,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Cassette Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Reading Lamp, Rear Seat Headrest, Cup Holders Front",Interior - Interior,"Air Conditioner, Heater, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Leather Seats, Fabric Upholstery, Glove Compartment, Digital Clock",Exterior - Exterior,"Fog Lights Front, Manually Adjustable Exterior Rear View Mirror, Wheel Covers, Alloy Wheels, Tinted Glass, Rear Spoiler",14.2,1597.0,92.0,130.0,5,13,5
0,Sedan,60000,Manual,1,Hyundai,Hyundai Accent,2009,1435,GLX,260000.0,2009,Third Party insurance,Petrol,5 Seats,60000,KA04,First Owner,1495.0,Manual,2009.0,1073,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Day Night Rear View Mirror",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Reading Lamp, Rear Seat Headrest, Cup Holders Front, Cup Holders Rear",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Cigarette Lighter",Exterior - Exterior,"Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Rear Window Defogger, Wheel Covers, Integrated Antenna, Tinted Glass",13.2,1495.0,94.0,12.5,5,13,5
0,Hatchback,57709,Manual,1,Maruti,Maruti Wagon R,2008,4333,VXI,240000.0,2008,Comprehensive,Petrol,5 Seats,57709,KA03,First Owner,998.0,Manual,2008.0,1074,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Low Fuel Warning Light, Rear Seat Headrest, Cup Holders Front",Interior - Interior,"Air Conditioner, Heater, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment",Exterior - Exterior,"Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Integrated Antenna, Tinted Glass",18.9,998.0,67.1,90.0,5,13,5
0,SUV,20000,Manual,1,Mahindra,Mahindra Thar,2022,7960,LX 4-Str Hard Top BSVI,1500000.0,2022,Third Party insurance,Petrol,4 Seats,20000,,First Owner,1997.0,Manual,2022.0,1075,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Low Fuel Warning Light, Accessory Power Outlet, Rear Seat Headrest, Seat Lumbar Support, Multifunction Steering Wheel, Cruise Control, Navigation System, Voice Control, Lane Change Indicator, Adjustable Headrest",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Rear Window Defogger, Alloy Wheels, Integrated Antenna, LEDTaillights",15.2,1997.0,150.0,300.0,4,18,4
