transmission,model,Year of Manufacture,City,ft,bt,Ownership,Kms Driven,Engine Type,price
1,157,2019.0,3,4,2,1,30000.0,455,650000.0
1,179,2017.0,3,1,2,1,80000.0,217,580000.0
0,61,2017.0,3,4,2,1,41000.0,475,595000.0
0,73,2017.0,3,1,7,1,73000.0,421,1100000.0
1,180,2022.0,3,4,8,1,40000.0,508,770000.0
1,179,2018.0,3,4,2,1,27000.0,449,695000.0
1,273,2018.0,3,4,2,4,57380.0,355,496000.0
0,75,2018.0,3,1,8,1,81334.0,425,1261000.0
1,180,2022.0,3,0,8,1,70000.0,508,875000.0
1,265,2021.0,3,1,7,1,32483.0,103,928000.0
1,183,2016.0,3,1,7,3,71220.0,218,803999.9999999999
1,108,2021.0,3,4,7,1,17459.0,369,1100000.0
1,159,2023.0,3,4,7,1,6517.0,307,1275000.0
1,73,2018.0,3,1,7,1,70427.0,420,950000.0
0,156,2018.0,3,4,2,1,52306.0,289,400000.0
0,305,2015.0,3,1,8,1,111670.0,381,550000.0
1,184,2019.0,3,4,2,1,40000.0,295,475000.0
1,91,2017.0,3,1,2,1,67000.0,418,720000.0
0,17,2018.0,3,1,8,1,77000.0,414,4050000.0
0,23,2016.0,3,1,7,1,71000.0,236,3875000.0
1,63,2012.0,3,4,8,4,88471.0,365,417000.0
1,77,2018.0,3,1,2,1,88479.0,422,532000.0
1,186,2020.0,3,4,4,1,39000.0,305,1150000.0
0,305,2018.0,3,1,8,1,50003.0,381,944000.0
1,77,2017.0,3,4,2,1,82163.0,320,501000.0
1,157,2022.0,3,4,2,1,40000.0,36,850000.0
1,179,2016.0,3,4,2,1,108560.0,287,472000.0
1,147,2014.0,3,1,7,1,70000.0,498,860000.0
1,39,2021.0,3,4,2,1,28292.0,12,469000.00000000006
1,155,2017.0,3,4,2,1,117467.0,251,289000.0
1,157,2019.0,3,4,2,1,65000.0,455,690000.0
1,89,2012.0,3,4,2,1,60541.0,229,321000.0
1,50,2015.0,3,4,7,1,60000.0,248,575000.0
1,63,2019.0,3,4,8,1,76355.0,469,890000.0
0,176,2021.0,3,4,2,1,60000.0,292,525000.0
1,229,2019.0,3,1,7,1,50000.0,310,900000.0
1,122,2019.0,3,1,7,1,96000.0,508,1650000.0
1,146,2020.0,3,1,7,1,63000.0,69,1120000.0
1,78,2020.0,3,4,2,1,40000.0,35,599000.0
1,85,2021.0,3,4,7,1,30000.0,314,1020000.0
1,180,2014.0,3,4,8,1,101543.0,508,443000.0
1,157,2016.0,3,4,2,1,66424.0,455,644000.0
1,178,2020.0,3,4,7,1,120000.0,305,750000.0
1,273,2018.0,3,4,2,1,33433.0,355,519000.00000000006
1,90,2016.0,3,1,2,1,72169.0,418,695000.0
0,63,2018.0,3,4,8,1,48175.0,469,981000.0
1,160,2014.0,3,4,2,1,73452.0,293,425000.0
0,122,2020.0,3,4,7,1,54807.0,508,1537000.0
1,155,2017.0,3,4,2,1,47118.0,251,323000.0
1,265,2017.0,3,4,7,1,100000.0,354,700000.0
1,225,2021.0,3,4,7,1,41192.0,191,809000.0
1,256,2019.0,3,1,7,1,70000.0,322,1785000.0000000002
0,51,2016.0,3,1,7,1,105264.0,236,2650000.0
0,62,2012.0,3,4,7,1,70000.0,475,1195000.0
0,114,2017.0,3,1,7,1,50380.0,379,4800000.0
1,262,2010.0,3,1,8,3,80000.0,236,245000.00000000003
1,160,2016.0,3,4,2,1,51000.0,293,425000.0
1,238,2017.0,3,4,2,1,31846.0,344,385000.0
1,77,2015.0,3,1,2,1,63000.0,422,545000.0
1,90,2015.0,3,1,2,3,114676.0,418,588000.0
1,90,2019.0,3,1,2,1,82662.0,418,747000.0
1,156,2014.0,3,4,2,3,50000.0,289,280000.0
1,243,2019.0,3,4,4,1,66518.0,508,633000.0
1,63,2017.0,3,4,8,1,57927.0,469,814000.0
1,163,2019.0,3,4,8,1,40000.0,479,900000.0
1,273,2021.0,3,4,2,1,16115.0,38,605000.0
1,89,2009.0,3,4,2,3,50829.0,228,270000.0
1,78,2019.0,3,4,2,1,25467.0,35,622000.0
1,155,2020.0,3,4,2,1,71071.0,251,317000.0
1,86,2016.0,3,4,8,1,55000.0,450,795000.0
1,90,2017.0,3,4,2,3,55563.0,320,602000.0
0,77,2015.0,3,4,2,1,54000.0,320,575000.0
1,90,2019.0,3,4,2,3,70000.0,320,675000.0
0,308,2017.0,3,1,8,1,54000.0,398,1999000.0
0,50,2016.0,3,4,7,1,41000.0,396,750000.0
1,90,2011.0,3,4,2,3,70000.0,278,350000.0
1,157,2020.0,3,4,2,1,62500.0,59,749000.0
1,81,2021.0,3,4,2,1,20000.0,29,550000.0
1,90,2016.0,3,4,2,1,60350.0,320,599000.0
1,90,2015.0,3,4,2,1,52266.0,320,570000.0
1,163,2018.0,3,1,8,1,58431.0,216,894999.9999999999
0,63,2017.0,3,4,8,1,41372.0,469,1011000.0
1,155,2014.0,3,4,2,3,46863.0,251,267000.0
0,228,2014.0,3,4,8,1,66500.0,262,570000.0
1,89,2014.0,3,4,2,3,49374.0,265,369000.0
1,249,2012.0,3,1,8,3,120000.0,400,360000.0
1,273,2021.0,3,4,2,1,62832.0,38,605000.0
1,90,2016.0,3,4,2,3,61155.0,320,585000.0
0,12,2014.0,3,1,2,1,75000.0,236,1798999.9999999998
1,179,2021.0,3,4,2,3,12045.0,287,723000.0
1,163,2020.0,3,4,8,1,60700.0,301,894999.9999999999
0,197,2013.0,3,1,8,1,85000.0,278,1350000.0
0,63,2020.0,3,4,8,1,44276.0,278,1320000.0
0,3,2015.0,3,1,8,1,99000.0,381,1999000.0
0,4,2015.0,3,1,8,1,78000.0,382,2499000.0
0,99,2013.0,3,1,8,3,70000.0,237,1700000.0
0,99,2013.0,3,1,8,1,70000.0,237,1800000.0
0,99,2013.0,3,1,8,1,70000.0,237,1750000.0
1,155,2021.0,3,4,2,1,22264.0,251,429000.0
1,172,2018.0,3,4,2,1,103763.0,51,376000.0
0,314,2012.0,3,1,7,1,109000.0,256,1015000.0
1,89,2012.0,3,4,2,3,49043.0,319,312000.0
0,160,2017.0,3,4,2,3,70666.0,293,492000.0
0,115,2011.0,3,1,7,1,128000.0,433,3700000.0
0,180,2018.0,3,1,8,1,65815.0,220,800000.0
1,154,2010.0,3,4,2,1,79000.0,278,165000.0
0,157,2020.0,3,4,2,1,48580.0,455,831000.0
1,90,2018.0,3,4,2,1,44646.0,320,691000.0
1,184,2008.0,3,4,2,1,71963.0,295,175000.0
1,77,2017.0,3,4,2,3,26678.0,320,493000.0
1,63,2015.0,3,1,8,1,152000.0,468,599000.0
0,51,2016.0,3,1,7,1,101000.0,236,2395000.0
1,27,2012.0,3,1,2,1,41000.0,368,320000.0
1,285,2018.0,3,1,7,1,109000.0,9,3150000.0
1,249,2017.0,3,1,8,1,83000.0,236,825000.0
1,175,2012.0,3,1,2,1,80000.0,221,375000.0
1,179,2011.0,3,1,2,4,94514.0,220,323000.0
1,180,2015.0,3,4,8,1,67037.0,508,487000.0
1,138,2004.0,3,1,7,1,120000.0,278,290000.0
1,287,2019.0,3,4,2,3,35540.0,37,709000.0
1,235,2019.0,3,1,7,1,47627.0,313,983000.0
0,281,2009.0,3,4,8,1,98000.0,227,450000.0
1,90,2018.0,3,4,2,1,55943.0,320,672000.0
0,73,2018.0,3,1,7,1,71000.0,421,1350000.0
0,160,2018.0,3,4,2,1,117924.0,293,457000.0
1,184,2013.0,3,4,2,1,92195.0,289,311000.0
0,83,2003.0,3,4,8,4,40000.0,278,150000.0
0,179,2018.0,3,4,2,1,49009.0,287,623000.0
0,108,2020.0,3,4,7,1,31650.0,370,1090000.0
1,105,2022.0,3,4,4,1,20000.0,372,1600000.0
1,89,2009.0,3,4,2,1,70000.0,319,200000.0
0,86,2018.0,3,1,8,1,39000.0,426,925000.0
0,146,2022.0,3,4,7,1,10000.0,53,1150000.0
0,73,2018.0,3,1,7,1,93615.0,421,1150000.0
1,290,2022.0,3,4,4,1,6400.0,150,2550000.0
1,163,2022.0,3,4,8,3,16727.0,301,894999.9999999999
1,73,2019.0,3,4,7,4,63334.0,450,1009000.0
1,225,2021.0,3,4,7,1,14000.0,263,1050000.0
1,172,2018.0,3,4,2,1,96540.0,51,441000.0
0,295,2018.0,3,4,8,1,92585.0,70,759000.0
1,50,2014.0,3,4,7,1,53861.0,396,425000.0
1,184,2012.0,3,4,2,3,65761.0,289,306000.0
1,305,2015.0,3,1,8,3,67000.0,381,600000.0
1,101,2018.0,3,1,7,3,122100.0,124,1385000.0
0,180,2017.0,3,1,8,1,53873.0,220,736000.0
1,183,2019.0,3,1,7,1,60000.0,218,840000.0
1,179,2013.0,3,1,2,3,89197.0,220,426000.0
1,39,2020.0,3,4,2,1,30000.0,7,305000.0
1,90,2018.0,3,4,2,1,70000.0,320,629000.0
0,157,2021.0,3,4,2,1,28700.0,59,869000.0
0,306,2022.0,3,4,8,3,20000.0,23,1850000.0
1,89,2012.0,3,4,2,1,91629.0,229,300000.0
1,55,2021.0,3,1,2,1,30000.0,88,850000.0
1,157,2022.0,3,4,2,1,7058.0,59,869999.9999999999
0,180,2017.0,3,1,8,1,86500.0,220,775000.0
1,59,2015.0,3,4,8,3,76438.0,476,416000.0
1,73,2017.0,3,4,7,3,24489.0,450,1025000.0
0,179,2022.0,3,4,2,1,20000.0,287,790000.0
1,86,2017.0,3,1,8,1,110600.0,427,855000.0000000001
1,157,2019.0,3,4,2,3,63840.0,455,649000.0
1,89,2009.0,3,4,2,1,74000.0,319,230000.0
1,273,2021.0,3,4,2,1,21314.0,38,599000.0
0,86,2017.0,3,1,8,1,40007.0,426,900000.0
1,180,2015.0,3,1,8,3,89997.0,220,622000.0
1,61,2014.0,3,4,2,1,64736.0,475,362000.0
0,7,2013.0,3,1,7,1,105000.0,381,1295000.0
1,178,2020.0,3,4,7,1,40687.0,305,964000.0
0,52,2012.0,3,4,8,3,33000.0,396,395000.0
0,160,2016.0,3,4,2,1,57000.0,293,460000.0
1,289,2006.0,3,1,4,3,120000.0,278,400000.0
1,107,2019.0,3,1,7,1,88000.0,73,1325000.0
1,89,2009.0,3,4,2,4,80000.0,228,215000.0
1,85,2020.0,3,4,7,1,49500.0,314,1050000.0
1,238,2020.0,3,4,2,1,15985.0,15,465000.00000000006
1,63,2015.0,3,4,8,3,85871.0,469,574000.0
1,89,2012.0,3,4,2,1,73665.0,229,295000.0
0,113,2020.0,3,4,7,1,31614.0,167,26000000.0
1,275,2021.0,3,4,8,1,70380.0,56,707000.0
1,90,2016.0,3,4,2,1,73202.0,320,605000.0
0,59,2016.0,3,4,8,1,80000.0,476,565000.0
1,179,2017.0,3,1,2,1,58006.0,220,608000.0
0,179,2019.0,3,4,2,1,64000.0,449,725000.0
1,61,2014.0,3,4,2,3,50670.0,475,369000.0
0,81,2020.0,3,4,2,3,41058.0,29,508000.0
1,236,2013.0,3,1,7,1,120000.0,464,360000.0
1,185,2014.0,3,4,2,3,56367.0,286,399000.0
1,85,2019.0,3,4,7,1,41000.0,314,920000.0
1,90,2019.0,3,4,2,1,40000.0,320,740000.0
0,77,2016.0,3,4,2,1,16000.0,2,625000.0
0,160,2016.0,3,4,2,1,69900.0,293,450000.0
1,63,2016.0,3,4,8,1,120000.0,469,650000.0
1,273,2016.0,3,4,2,1,95000.0,355,450000.0
0,1,2018.0,3,1,8,1,35000.0,381,2445000.0
0,63,2014.0,3,4,8,1,66000.0,469,675000.0
1,163,2016.0,3,1,8,1,67905.0,213,652000.0
1,81,2019.0,3,4,2,1,19348.0,30,496000.0
1,59,2017.0,3,4,8,1,35000.0,476,650000.0
1,86,2017.0,3,4,8,1,30811.0,450,789000.0
1,162,2019.0,3,4,2,3,73227.0,295,458000.0
1,262,2010.0,3,1,8,3,80000.0,236,200000.0
1,61,2012.0,3,4,2,1,90184.0,475,311000.0
1,178,2021.0,3,4,7,1,30000.0,305,1000000.0
1,86,2016.0,3,4,8,1,66039.0,450,613000.0
1,87,2017.0,3,1,8,3,120000.0,418,390000.0
1,63,2013.0,3,4,8,3,89205.0,365,517000.0
1,85,2020.0,3,4,7,1,50000.0,314,999000.0
0,157,2018.0,3,4,2,1,80000.0,455,740000.0
1,122,2020.0,3,1,7,1,29000.0,508,1650000.0
0,20,2012.0,3,1,7,1,90000.0,502,1320000.0
1,262,2011.0,3,1,8,1,120000.0,175,220000.00000000003
1,41,2015.0,3,1,2,3,100000.0,334,420000.0
0,157,2017.0,3,4,2,1,56962.0,455,550000.0
0,249,2015.0,3,1,8,1,90000.0,236,550000.0
1,300,2018.0,3,4,2,1,101739.0,21,502000.0
1,273,2019.0,3,4,2,1,69049.0,355,552000.0
1,183,2018.0,3,1,7,1,110000.0,218,830000.0000000001
1,59,2017.0,3,4,8,1,56242.0,476,579000.0
1,147,2018.0,3,1,7,1,124281.0,498,1215000.0
1,85,2019.0,3,4,7,1,38000.0,314,950000.0
1,138,2018.0,3,1,7,1,84249.0,498,1021000.0
0,14,2018.0,3,1,8,1,45000.0,236,2595000.0
1,180,2013.0,3,4,8,3,122117.0,508,421000.0
1,50,2019.0,3,1,7,1,108632.0,380,869999.9999999999
0,17,2017.0,3,1,8,1,10700.0,236,4500000.0
1,50,2017.0,3,1,7,1,116988.0,380,677000.0
0,63,2014.0,3,4,8,1,60000.0,469,725000.0
1,59,2018.0,3,1,8,1,120000.0,471,650000.0
1,73,2016.0,3,1,7,1,92000.0,421,980000.0
1,135,2019.0,3,1,4,1,80000.0,208,1100000.0
1,281,2009.0,3,0,8,3,90000.0,162,290000.0
1,244,2014.0,3,1,2,3,110000.0,400,350000.0
1,226,2011.0,3,4,2,1,70000.0,269,290000.0
1,273,2018.0,3,1,2,1,72761.0,351,590000.0
1,89,2013.0,3,4,2,1,72473.0,319,299000.0
1,159,2022.0,3,4,7,1,18030.0,308,1252000.0
1,59,2018.0,3,1,8,1,63000.0,471,875000.0
0,66,2016.0,3,4,2,1,40404.0,476,550000.0
0,63,2018.0,3,4,8,1,96407.0,469,970000.0
1,77,2017.0,3,4,2,1,20000.0,320,590000.0
1,63,2017.0,3,4,8,1,53456.0,469,771000.0
1,155,2016.0,3,4,2,3,91603.0,251,257000.0
1,287,2021.0,3,4,2,1,28246.0,37,767000.0
1,242,2013.0,3,1,8,4,171000.0,464,260000.0
1,273,2021.0,3,4,2,1,30224.0,38,581000.0
1,63,2017.0,3,1,8,1,70000.0,467,1025000.0
1,90,2013.0,3,1,2,4,120000.0,418,400000.0
1,183,2017.0,3,1,7,3,120000.0,218,750000.0
1,249,2020.0,3,1,8,3,80000.0,236,1000000.0
0,248,2019.0,3,4,8,1,49000.0,106,2150000.0
1,90,2019.0,3,4,2,1,70000.0,320,660000.0
1,50,2014.0,3,1,7,1,85838.0,380,662000.0
1,227,2016.0,3,4,2,1,68000.0,269,395000.0
0,160,2018.0,3,4,2,3,38607.0,293,514000.0
0,90,2019.0,3,4,2,3,48934.0,320,772000.0
1,90,2018.0,3,4,2,1,73000.0,320,680000.0
1,155,2014.0,3,4,2,3,31933.0,251,254000.0
1,184,2013.0,3,4,2,1,54959.0,289,311000.0
0,99,2014.0,3,1,8,1,49000.0,238,2150000.0
0,63,2017.0,3,4,8,1,59261.0,469,1015000.0
0,1,2019.0,3,1,8,1,42000.0,381,2850000.0
1,179,2014.0,3,4,2,1,73889.0,287,461000.00000000006
1,238,2019.0,3,4,2,3,44363.0,344,372000.0
0,200,2011.0,3,1,8,1,54000.0,179,1450000.0
1,86,2017.0,3,4,8,1,50151.0,450,802999.9999999999
1,82,2010.0,3,3,2,1,120000.0,192,220000.00000000003
0,308,2012.0,3,1,8,1,92000.0,272,1150000.0
0,99,2017.0,3,1,8,1,51000.0,236,2995000.0
0,208,2018.0,3,4,7,1,70000.0,430,6950000.0
1,85,2019.0,3,4,7,1,72253.0,508,900000.0
1,147,2015.0,3,1,7,1,51757.0,498,1400000.0
1,27,2012.0,3,4,2,1,46000.0,368,295000.0
1,256,2022.0,3,1,7,1,24648.0,321,1965000.0
1,184,2013.0,3,4,2,1,61201.0,295,306000.0
1,256,2021.0,3,1,7,1,23000.0,321,2015000.0
1,184,2016.0,3,4,2,3,46563.0,295,366000.0
1,90,2016.0,3,4,2,1,41085.0,320,645000.0
1,54,2010.0,3,1,2,1,90000.0,236,299000.0
1,90,2013.0,3,4,2,1,50260.0,320,423000.00000000006
1,54,2010.0,3,4,2,1,55000.0,344,295000.0
1,160,2014.0,3,4,2,3,107913.0,296,328000.0
1,179,2017.0,3,4,2,1,52858.0,287,565000.0
0,14,2014.0,3,1,8,1,50000.0,237,2250000.0
1,238,2016.0,3,4,2,3,41832.0,344,299000.0
1,37,2014.0,3,4,2,1,61000.0,344,299000.0
0,247,2012.0,3,1,8,1,136700.0,278,490000.00000000006
1,175,2011.0,3,4,2,1,44000.0,289,340000.0
0,83,2003.0,3,4,8,4,40000.0,278,150000.0
0,243,2021.0,3,4,4,1,45430.0,22,650000.0
0,302,2022.0,3,4,7,1,10000.0,23,1650000.0
1,225,2021.0,3,4,7,1,50000.0,191,750000.0
1,147,2015.0,3,1,7,1,89178.0,498,700000.0
1,179,2014.0,3,4,2,1,52507.0,287,466000.0
1,296,2019.0,3,4,8,1,47495.0,332,587000.0
1,39,2017.0,3,4,2,3,50000.0,7,220000.00000000003
0,179,2019.0,3,4,2,1,89899.0,287,677000.0
1,238,2017.0,3,4,2,3,39992.0,344,334000.0
1,184,2009.0,3,3,2,3,80000.0,278,150000.0
1,184,2013.0,3,4,2,1,89791.0,289,315000.0
1,184,2006.0,3,4,2,1,83000.0,190,115000.0
1,77,2015.0,3,4,2,3,114071.0,320,389000.0
1,184,2015.0,3,4,2,3,66445.0,295,347000.0
0,302,2021.0,3,4,7,1,30000.0,23,1450000.0
1,69,2018.0,3,1,7,1,96615.0,471,800000.0
1,107,2020.0,3,1,7,1,60000.0,73,1550000.0
1,180,2016.0,3,1,8,3,120000.0,220,350000.0
1,87,2016.0,3,1,8,3,90000.0,418,320000.0
1,101,2021.0,3,1,7,1,24001.0,124,3000000.0
1,179,2011.0,3,4,2,1,76000.0,289,345000.0
1,78,2022.0,3,4,2,1,30000.0,35,750000.0
1,101,2021.0,3,1,7,1,37821.0,124,3000000.0
0,122,2019.0,3,4,7,1,42000.0,508,1698999.9999999998
1,179,2016.0,3,4,2,3,64685.0,287,489000.0
1,184,2015.0,3,4,2,3,71003.0,295,331000.0
1,186,2021.0,3,4,4,1,10000.0,305,1200000.0
1,90,2013.0,3,1,2,1,122617.0,418,401000.0
1,89,2015.0,3,4,2,1,93593.0,265,347000.0
1,90,2012.0,3,4,2,3,76000.0,278,410000.0
1,90,2020.0,3,4,2,1,51216.0,320,764000.0
1,73,2021.0,3,4,7,1,36714.0,75,1400000.0
1,253,2021.0,3,1,2,1,61626.0,84,831000.0
1,157,2016.0,3,4,2,3,47741.0,455,535000.0
1,77,2014.0,3,4,2,1,63000.0,320,465000.00000000006
1,238,2020.0,3,4,2,1,60894.0,344,415000.00000000006
1,63,2008.0,3,4,8,3,70000.0,278,230000.0
1,89,2012.0,3,4,2,1,51000.0,265,320000.0
1,273,2016.0,3,4,2,1,110000.0,355,400000.0
1,85,2022.0,3,4,7,1,10000.0,34,1200000.0
0,20,2011.0,3,1,7,1,95000.0,502,1100000.0
1,163,2018.0,3,1,8,1,66000.0,219,850000.0
1,138,2011.0,3,1,7,1,80642.0,5,390000.0
0,73,2018.0,3,1,7,1,70000.0,421,1225000.0
1,157,2020.0,3,4,2,1,15700.0,59,749000.0
1,73,2018.0,3,4,7,1,81764.0,450,1001000.0
1,86,2018.0,3,4,8,1,95933.0,317,781000.0
1,101,2019.0,3,4,7,1,23000.0,66,1650000.0
1,66,2015.0,3,4,2,3,85589.0,476,426000.0
1,90,2017.0,3,4,2,3,72793.0,320,616000.0
0,86,2013.0,3,1,8,1,92000.0,236,490000.00000000006
1,179,2014.0,3,4,2,3,95255.0,287,428000.0
1,290,2019.0,3,1,4,1,59000.0,111,2275000.0
0,157,2018.0,3,4,2,1,89242.0,455,670000.0
1,61,2012.0,3,4,2,1,40503.0,475,337000.0
1,86,2022.0,3,1,8,1,20000.0,85,1350000.0
1,59,2018.0,3,4,8,1,96863.0,476,611000.0
1,69,2021.0,3,4,7,1,30300.0,473,975000.0
1,63,2017.0,3,4,8,3,40000.0,469,825000.0
1,59,2014.0,3,1,8,1,120000.0,471,400000.0
1,147,2013.0,3,1,7,1,27892.0,498,900000.0
1,179,2020.0,3,4,2,1,90000.0,449,650000.0
1,184,2009.0,3,3,2,1,100000.0,278,225000.0
1,77,2014.0,3,4,2,3,73000.0,320,400000.0
0,64,2022.0,3,4,8,1,30000.0,503,2250000.0
0,180,2018.0,3,4,8,1,32152.0,291,707000.0
1,179,2015.0,3,1,2,1,58241.0,220,576000.0
1,165,2014.0,3,1,4,3,120000.0,220,560000.0
1,63,2013.0,3,4,8,3,94141.0,365,456000.0
0,180,2017.0,3,4,8,1,59411.0,291,685000.0
1,298,2016.0,3,4,8,1,17105.0,344,1205000.0
1,163,2018.0,3,1,8,3,37100.0,216,975000.0
1,89,2012.0,3,4,2,3,103211.0,319,289000.0
1,184,2012.0,3,4,2,3,113543.0,289,290000.0
1,138,2010.0,3,1,7,3,120000.0,496,425000.0
1,180,2012.0,3,1,8,1,99334.0,278,407000.0
1,52,2014.0,3,1,8,1,156126.0,380,300000.0
0,73,2017.0,3,1,7,3,68000.0,421,1195000.0
1,59,2014.0,3,4,8,3,100000.0,476,390000.0
1,82,2008.0,3,4,2,1,54000.0,278,225000.0
1,181,2019.0,3,1,8,3,110000.0,220,650000.0
1,43,2010.0,3,4,8,3,110000.0,508,250000.0
1,86,2011.0,3,4,8,1,76000.0,450,475000.0
1,228,2020.0,3,1,8,3,60000.0,313,700000.0
1,157,2017.0,3,4,2,1,71974.0,455,559000.0
1,183,2016.0,3,1,7,1,105562.0,218,789000.0
1,147,2015.0,3,1,7,3,110000.0,498,950000.0
1,159,2023.0,3,4,7,1,1330.0,308,1297000.0
1,59,2021.0,3,4,8,3,30973.0,473,750000.0
0,89,2011.0,3,4,2,3,100000.0,229,330000.0
1,90,2018.0,3,4,2,1,9351.0,320,691000.0
1,229,2017.0,3,4,7,1,46000.0,309,775000.0
1,155,2013.0,3,4,2,3,56133.0,251,214000.0
1,156,2013.0,3,4,2,1,92370.0,296,232000.0
1,156,2014.0,3,4,2,1,38313.0,296,281000.0
1,278,2019.0,3,1,8,1,110000.0,348,600000.0
1,163,2021.0,3,4,8,1,10000.0,301,950000.0
1,86,2015.0,3,4,8,3,80000.0,450,600000.0
1,229,2014.0,3,1,7,4,120000.0,310,500000.0
1,305,2015.0,3,1,8,3,90000.0,381,555000.0
1,305,2012.0,3,1,8,3,87000.0,236,449000.0
1,157,2018.0,3,4,2,3,70000.0,455,640000.0
1,156,2014.0,3,4,2,3,53179.0,296,263000.0
1,265,2020.0,3,4,7,1,48902.0,354,939000.0
0,86,2012.0,3,1,8,4,90000.0,445,455000.0
0,90,2019.0,3,4,2,1,45025.0,320,777000.0
0,157,2017.0,3,4,2,1,22356.0,455,701000.0
0,86,2014.0,3,1,8,1,96000.0,236,625000.0
1,160,2019.0,3,4,2,3,35564.0,296,478000.0
1,45,2016.0,3,1,2,1,72632.0,334,465000.00000000006
1,282,2015.0,3,4,8,1,57349.0,344,472000.0
1,59,2018.0,3,1,8,1,31915.0,471,604000.0
0,308,2012.0,3,1,8,1,80000.0,266,1050000.0
1,184,2010.0,3,4,2,1,44094.0,289,273000.0
1,289,2008.0,3,1,4,1,236000.0,278,499000.0
1,86,2008.0,3,1,8,1,75000.0,278,299000.0
0,247,2009.0,3,1,8,1,92000.0,278,425000.0
0,176,2020.0,3,4,2,1,48000.0,292,499000.0
0,302,2022.0,3,4,7,1,10000.0,23,1650000.0
1,59,2018.0,3,1,8,1,33600.0,471,750000.0
0,295,2018.0,3,4,8,3,68950.0,70,724000.0
1,184,2012.0,3,4,2,1,47763.0,289,300000.0
1,243,2022.0,3,4,4,1,8368.0,508,800000.0
1,265,2018.0,3,1,7,1,51897.0,103,810000.0
1,59,2014.0,3,4,8,3,40274.0,476,459000.0
0,14,2012.0,3,1,8,1,90000.0,236,750000.0
1,179,2016.0,3,4,2,1,62648.0,287,497000.0
1,157,2017.0,3,4,2,1,58448.0,455,577000.0
1,78,2022.0,3,4,2,1,40000.0,35,670000.0
1,50,2017.0,3,1,7,1,88695.0,380,690000.0
1,122,2021.0,3,1,7,1,20000.0,508,1700000.0
1,278,2014.0,3,1,8,1,99840.0,348,252000.0
1,300,2012.0,3,1,2,3,120000.0,276,294000.0
1,86,2023.0,3,4,8,1,10000.0,100,1900000.0
0,306,2022.0,3,4,8,3,20000.0,23,1850000.0
0,59,2018.0,3,4,8,1,20000.0,476,700000.0
0,63,2021.0,3,4,8,1,31000.0,469,1350000.0
1,273,2018.0,3,4,2,3,93407.0,355,470000.0
1,179,2011.0,3,4,2,3,75932.0,287,320000.0
0,300,2015.0,3,4,2,1,44000.0,393,650000.0
0,81,2019.0,3,4,2,1,62936.0,30,529000.0
1,90,2016.0,3,4,2,1,40841.0,320,646000.0
1,180,2016.0,3,1,8,3,150000.0,220,480000.0
1,90,2017.0,3,4,2,1,66561.0,320,607000.0
1,259,2016.0,3,1,2,3,114800.0,199,160000.0
1,160,2016.0,3,4,2,1,97726.0,296,374000.0
1,50,2019.0,3,4,7,1,81462.0,396,817000.0
1,259,2015.0,3,1,2,1,120000.0,199,180000.0
0,179,2019.0,3,4,2,1,31286.0,287,680000.0
1,157,2022.0,3,4,2,1,20000.0,36,1000000.0
1,157,2022.0,3,4,2,1,20000.0,36,1000000.0
0,86,2018.0,3,4,8,1,57600.0,450,1080000.0
1,32,2013.0,3,4,8,1,54000.0,360,315000.0
1,157,2020.0,3,4,2,1,20000.0,59,760000.0
1,254,2011.0,3,1,4,3,100000.0,233,300000.0
1,63,2017.0,3,4,8,3,40000.0,469,825000.0
0,180,2017.0,3,1,8,1,49260.0,220,741000.0
1,160,2015.0,3,4,2,1,73069.0,296,365000.0
1,179,2013.0,3,4,2,1,80000.0,289,410000.0
1,180,2014.0,3,4,8,1,78850.0,508,475000.0
1,90,2016.0,3,4,2,3,89224.0,320,561000.0
0,257,2017.0,3,1,4,3,90000.0,142,1200000.0
1,184,2017.0,3,4,2,3,59084.0,295,411000.00000000006
0,184,2016.0,3,4,2,1,70000.0,295,460000.0
1,184,2013.0,3,4,2,3,59730.0,289,309000.0
1,63,2015.0,3,4,8,1,50933.0,469,594000.0
0,311,2016.0,3,1,2,3,40000.0,398,1800000.0
1,180,2016.0,3,4,8,1,94426.0,508,516000.0
1,257,2019.0,3,1,4,3,50000.0,142,1300000.0
1,147,2013.0,3,1,7,3,120000.0,498,680000.0
0,300,2017.0,3,4,2,1,80000.0,393,760000.0
1,249,2012.0,3,1,8,1,75000.0,400,499000.0
1,147,2018.0,3,1,7,1,78500.0,498,1300000.0
1,175,2013.0,3,1,2,1,56000.0,220,450000.0
1,45,2014.0,3,1,2,1,100000.0,333,295000.0
0,90,2017.0,3,4,2,3,32289.0,242,667000.0
0,265,2018.0,3,4,7,1,106467.0,354,790000.0
1,179,2014.0,3,1,2,1,75000.0,220,480000.0
1,63,2014.0,3,4,8,3,109832.0,469,464000.0
0,75,2018.0,3,4,8,1,44123.0,340,1228000.0
1,59,2014.0,3,4,8,3,100000.0,476,390000.0
1,183,2017.0,3,1,7,3,121129.0,218,801000.0
1,172,2020.0,3,4,2,3,40000.0,51,560000.0
1,133,2016.0,3,1,7,1,72607.0,485,420000.0
1,77,2016.0,3,4,2,3,28467.0,320,472000.0
1,249,2017.0,3,4,8,1,60000.0,344,750000.0
1,73,2017.0,3,1,7,1,122474.0,421,1098000.0
